ID,Name,Value1,Value2
2649,Data2649,0.22761062526531595,0.7795428112738176
2650,Data2650,0.10169033879851663,0.1820596660458057
2651,Data2651,0.2447315496306791,0.36058450422423205
2652,Data2652,0.4956631943570893,0.3726461333743005
2653,Data2653,0.41571175580363606,0.9022980276464274
2654,Data2654,0.05835353348746308,0.3448242252788557
2655,Data2655,0.7321352115767321,0.9795835737515757
2656,Data2656,0.4956476920676478,0.9248609122699164
2657,Data2657,0.04520630671697767,0.7490487330192942
2658,Data2658,0.5663780650371243,0.32766524070429504
2659,Data2659,0.08387892892942073,0.9506669717184573
2660,Data2660,0.6896443227130186,0.3548966675065669
2661,Data2661,0.600778958432097,0.4786127522157039
2662,Data2662,0.4079703279574656,0.3957856111805834
2663,Data2663,0.746780637753271,0.3147609348583409
2664,Data2664,0.35061462929081566,0.33714247987362356
2665,Data2665,0.4323240018264798,0.1271269087728718
2666,Data2666,0.26420368577661024,0.8884447105325793
2667,Data2667,0.8720370011297278,0.3755633989819155
2668,Data2668,0.8819586872469123,0.7585560555829435
2669,Data2669,0.7289529072538008,0.33831836027613693
2670,Data2670,0.8881379400105264,0.5825458475616909
2671,Data2671,0.27558946146683616,0.07559792515002339
2672,Data2672,9.191711381718592E-4,0.49024067173254826
2673,Data2673,0.771383337149131,0.9800673995943512
2674,Data2674,0.24479676861439525,0.7325541891045723
2675,Data2675,0.8194500780666856,0.22926196054676584
2676,Data2676,0.8126712728471873,0.8373056831888405
2677,Data2677,0.8103656122237047,0.15116814972445214
2678,Data2678,0.5281594019018256,0.353151451845093
2679,Data2679,0.6866429457562419,0.2417763181088327
2680,Data2680,0.8102550466716437,0.3584171145215742
2681,Data2681,0.1688032112284774,0.33219303233553465
2682,Data2682,0.2153225990271167,0.5610338362223787
2683,Data2683,0.27241763486240844,0.19294158550066465
2684,Data2684,0.08550620899324735,0.996444253403473
2685,Data2685,0.4152231578340957,0.6843678177000199
2686,Data2686,0.567989379281251,0.04225911325888165
2687,Data2687,0.6643907985142272,0.41460787810492106
2688,Data2688,0.2861417517820024,0.7116089255709017
2689,Data2689,0.7062530012663789,0.7503627412214655
2690,Data2690,0.24144056384623724,0.961549360003017
2691,Data2691,0.9342722459920321,0.9407643842253364
2692,Data2692,0.10415658390529081,0.05854322619645802
2693,Data2693,0.6457601026839028,0.060906814621582095
2694,Data2694,0.9111455599067443,0.8799554704771643
2695,Data2695,0.7138319037779456,0.45915466268602434
2696,Data2696,0.3306875073434724,0.39866238031930734
2697,Data2697,0.25831003079433346,0.4011308393477402
2698,Data2698,0.07716852472003222,0.4972897217587299
2699,Data2699,0.7777634787397942,0.6433240590679272
2700,Data2700,0.7625005411157867,0.6892586785474798
2701,Data2701,0.9245999500594535,0.7405457957781164
2702,Data2702,0.45652625958673443,0.2857327828553934
2703,Data2703,0.6061015952801198,0.9940056403507211
2704,Data2704,0.49525839920717063,0.04072285520415153
2705,Data2705,0.3765233057966305,0.08056276398627704
2706,Data2706,0.6236537403555,0.33102105112146085
2707,Data2707,0.1488482432341044,0.5687506044189454
2708,Data2708,0.38872354670390863,0.48329926491405906
2709,Data2709,0.09952217381440975,0.7234604908488004
2710,Data2710,0.8091342975057216,0.9476210838560564
2711,Data2711,0.265465002874284,0.22870960145356856
2712,Data2712,0.7390539011990501,0.6347808448224584
2713,Data2713,0.7398834969335901,0.7167070349292194
2714,Data2714,0.016849689339685003,0.8842968533678865
2715,Data2715,0.561887293587797,0.28147131854852914
2716,Data2716,0.4433469091493132,0.21055047921310244
2717,Data2717,0.36463522585418173,0.4765416709771123
2718,Data2718,0.8697071930870767,0.18647651119091946
2719,Data2719,0.5977167177032746,0.6488642206810835
2720,Data2720,0.19158846074738412,0.5673745078484829
2721,Data2721,0.6716990859085028,0.8447233290134273
2722,Data2722,0.8440994268397611,0.03182453129674445
2723,Data2723,0.6862480366057617,0.9386280899481396
2724,Data2724,0.47116273806977826,0.7223552257668127
2725,Data2725,0.49795575619281407,0.08235160827984067
2726,Data2726,0.8032534087215744,0.1054258509327306
2727,Data2727,0.759986753759226,0.04886141265960131
2728,Data2728,0.4190795420205604,0.53844816801306
2729,Data2729,0.22287893674859083,0.554667021002844
2730,Data2730,0.9896250504987858,0.3309879757892963
2731,Data2731,0.02431362570820872,0.1841508017154878
2732,Data2732,0.8070748873572844,0.01795054275076613
2733,Data2733,0.9153944702654404,0.1107364093928106
2734,Data2734,0.8864951226493972,0.024467422256248983
2735,Data2735,0.3719526195705569,0.41228898814559034
2736,Data2736,0.6947417018920935,0.8953672842347986
2737,Data2737,0.3216209567238626,0.4119297661456448
2738,Data2738,0.608923461791635,0.7865266646371836
2739,Data2739,0.7808980792992471,0.14048715945649726
2740,Data2740,0.5358462924944724,0.9710606048040288
2741,Data2741,0.041147781580699316,0.7130949904631303
2742,Data2742,0.7342169881032291,0.7002280569394447
2743,Data2743,0.1684578054897531,0.13998846923739394
2744,Data2744,0.772987183020592,0.877089614231635
2745,Data2745,0.48950710767418315,0.8503364745834546
2746,Data2746,0.7320684153905423,0.6503706959429684
2747,Data2747,0.4240679823743233,0.9979885478235331
2748,Data2748,0.20575254558928435,0.21664605695537442
2749,Data2749,0.4944959228147826,0.4393040453874454
2750,Data2750,0.4045213630001754,0.8308765834067974
2751,Data2751,0.5935363960093005,0.1257692796752351
2752,Data2752,0.6675324056464933,0.2684925492610072
2753,Data2753,0.6240045218753997,0.5378984317434766
2754,Data2754,0.9959186702757249,0.7566324191950332
2755,Data2755,0.4373701380671664,0.7019524148787963
2756,Data2756,0.7961417602818529,0.6978094637987678
2757,Data2757,0.5930073737860877,0.2772993574734889
2758,Data2758,0.8829895705982549,0.3461932416199922
2759,Data2759,0.8358440082714488,0.1797789600521963
2760,Data2760,0.9334111106142041,0.9648567615496785
2761,Data2761,0.34737313222645494,0.21522278078036705
2762,Data2762,0.0052325629660630035,0.8917540307174879
2763,Data2763,0.763465757732109,0.2373206552916617
2764,Data2764,0.4389005402591222,0.3728570899849508
2765,Data2765,0.6721494051447947,0.4153133427662181
2766,Data2766,0.4457496456028811,0.9827956621153608
2767,Data2767,0.8054948854084464,0.2995299369273968
2768,Data2768,0.9528934160121691,0.9465061718637943
2769,Data2769,0.42197927286510584,0.5065781957045044
2770,Data2770,0.8226887570006735,0.6998115432770179
2771,Data2771,0.4391705413612712,0.011034387250729583
2772,Data2772,0.3938263419498461,0.5825169747762263
2773,Data2773,0.7213049389430467,0.226768862291441
2774,Data2774,0.40145012613907527,0.6445208205922003
2775,Data2775,0.5523054054835738,0.28858227214666254
2776,Data2776,0.7253112568174443,0.16360393174536436
2777,Data2777,0.7320156897965012,0.20361676754839286
2778,Data2778,0.08781319102311791,0.6229750031868031
2779,Data2779,0.9219014008452485,0.8320449517272394
2780,Data2780,0.7779060749377695,0.5773131293010892
2781,Data2781,0.8361956143270237,0.9778292808651912
2782,Data2782,0.7121401821620571,0.04796346724087264
2783,Data2783,0.6254436707568428,0.2228828617572639
2784,Data2784,0.6607901553907122,0.8311050537145237
2785,Data2785,0.33162779017126653,0.5217521557252673
2786,Data2786,0.2648124266339227,0.37712496235808746
2787,Data2787,0.6075291033709848,0.9889810819357804
2788,Data2788,0.5485008283342837,0.7050960874767008
2789,Data2789,0.9877111403072957,0.7576047203147858
2790,Data2790,0.9930561026579534,0.153170621028749
2791,Data2791,0.8744854082433648,0.2647606896359527
2792,Data2792,0.8778871216560603,0.6338648326208016
2793,Data2793,0.059446033355546546,0.8291941014374428
2794,Data2794,0.5193130756364455,0.4626251680464972
2795,Data2795,0.03963739375037567,0.9254724441579741
2796,Data2796,0.24043705838668417,0.7587296541370148
2797,Data2797,0.6071449579591983,0.131014678474922
2798,Data2798,0.39131374675385255,0.8794924493189654
2799,Data2799,0.19187618901496462,0.32457857541455026
2800,Data2800,0.5051348096253971,0.3419038106520407
2801,Data2801,0.21952473946448803,0.3486390274629314
2802,Data2802,0.7240075227429237,0.2102515075460104
2803,Data2803,0.31018824550231494,0.013129423269261697
2804,Data2804,0.9570037679354515,0.983933977026425
2805,Data2805,0.4878360108875539,0.014306753188489285
2806,Data2806,0.8435075920365578,0.60658939126096
2807,Data2807,0.6967997650793674,0.07004088771186767
2808,Data2808,0.4864919824215648,0.3358289954283219
2809,Data2809,0.8286869949841976,0.3316169999918054
2810,Data2810,0.09320605549941641,0.8622772152811571
2811,Data2811,0.1515933673480523,0.9221789965065991
2812,Data2812,0.1148561471071341,0.2472847116909367
2813,Data2813,0.5032168549237366,0.27323170228009763
2814,Data2814,0.21221574678068555,0.9605953684905966
2815,Data2815,0.860452784607277,0.7831577963666615
2816,Data2816,0.3907002485472497,0.5424111896198638
2817,Data2817,0.9302759162524962,0.2054948513466317
2818,Data2818,0.9462949618453818,0.1887143497480337
2819,Data2819,0.22019206197741215,0.08975703075319152
2820,Data2820,0.44282539957135025,0.8643686741476316
2821,Data2821,0.6412680250986953,0.5438748469529009
2822,Data2822,0.8014113358680447,0.38543744821832593
2823,Data2823,0.07272563963818723,0.564865519779242
2824,Data2824,0.7245468831351735,0.2803185438476056
2825,Data2825,0.4743120994351132,0.19313566475265354
2826,Data2826,0.10010113920027641,0.13871147324890265
2827,Data2827,0.07113517631555155,0.7858567872734268
2828,Data2828,0.7346347618124899,0.588095452341207
2829,Data2829,0.8553786077378698,0.776143468431428
2830,Data2830,0.7507802231453906,0.9993117128362244
2831,Data2831,0.15028972193640755,0.38730302184715226
2832,Data2832,0.2500341737638212,0.5160066830437625
2833,Data2833,0.2640573687560338,0.905214449794366
2834,Data2834,0.39016283509756366,0.027107616376766952
2835,Data2835,0.3246754040605784,0.2769336264474278
2836,Data2836,0.8555218569771478,0.2571655947857754
2837,Data2837,0.23161311453554845,0.9999107119404832
2838,Data2838,0.8089447349444308,0.2363152093840396
2839,Data2839,0.28609072191885465,0.49374477851530396
2840,Data2840,0.8054547022428384,0.029764594159066626
2841,Data2841,0.46898469632212614,0.40518997130558154
2842,Data2842,0.8209065864213577,0.7561425197993363
2843,Data2843,0.5238638883379653,0.5871659795604507
2844,Data2844,0.5027671970327737,0.6046946983890924
2845,Data2845,0.9723845468499578,0.8138155733370214
2846,Data2846,0.9855939882611063,0.7732344184584982
2847,Data2847,0.9402483655353805,0.6461900237225064
2848,Data2848,0.13037316586512604,0.991917176736948
2849,Data2849,0.20415443510307973,0.24693303716679083
2850,Data2850,0.844730528609057,0.5723229968801955
2851,Data2851,0.18365289350376146,0.3573726398011903
2852,Data2852,0.22012909400785874,0.7269941181655306
2853,Data2853,0.6965337917801159,0.0967192738688023
2854,Data2854,0.5825200114808683,0.24148972847581507
2855,Data2855,0.1723622538255114,0.720607960654326
2856,Data2856,0.19451423893673336,0.44918382305530224
2857,Data2857,0.6759968576160772,0.9850108650302083
2858,Data2858,0.26999390345661267,0.8584457375121368
2859,Data2859,0.5314049409773737,0.30158617130331966
2860,Data2860,0.16618465993869425,0.7125075314279968
2861,Data2861,0.5558151190564504,0.44181768778369734
2862,Data2862,0.10356064857716463,0.22423633997049808
2863,Data2863,0.9152240957242399,0.14983946729349695
2864,Data2864,0.5305567651571913,0.22119337801313588
2865,Data2865,0.3945007842483582,0.6576278036439841
2866,Data2866,0.29791277297701346,0.46077620298537236
2867,Data2867,0.43880799932198344,0.7612827417040661
2868,Data2868,0.13657709668837759,0.9309041536709179
2869,Data2869,0.6677881438236319,0.8134102921762268
2870,Data2870,0.5434481962512764,0.038621279555481336
2871,Data2871,0.6899360733465497,0.7141549758929215
2872,Data2872,0.07083422869622324,0.70715514348596
2873,Data2873,0.9518085917903228,0.7422221182029397
2874,Data2874,0.18836200636721168,0.051383857759782936
2875,Data2875,0.04519710855221093,0.8572680280425362
2876,Data2876,0.34016932779213094,0.48232785363565345
2877,Data2877,0.3651158604348489,0.9263250951789433
2878,Data2878,0.5555647053360758,0.8031968290173936
2879,Data2879,0.2624354962128652,0.17946848911835245
2880,Data2880,0.9879414369116072,0.10268644123999482
2881,Data2881,0.8672174755193005,0.08371941342053235
2882,Data2882,0.0545836220398771,0.025633626382495778
2883,Data2883,0.572282103392899,0.7392194865704341
2884,Data2884,0.4291037860644161,0.3068027263518819
2885,Data2885,0.7612689782255241,0.8479999820829169
2886,Data2886,0.9986032386585514,0.2904899448638665
2887,Data2887,0.7414257369648468,0.2832080383345654
2888,Data2888,0.03924746686225278,0.5267961458093173
2889,Data2889,0.9985868381741172,0.2954417480983139
2890,Data2890,0.28680116434501346,0.43483355319905037
2891,Data2891,0.8302816515558543,0.4328848300129784
2892,Data2892,0.2827684687265556,0.4537949080881213
2893,Data2893,0.13263655181589218,0.32322026332048504
2894,Data2894,0.36213555474767545,0.06472828672107078
2895,Data2895,0.6177133219116587,0.5678422040554088
2896,Data2896,0.9153147787589473,0.5590245822167245
2897,Data2897,0.02015206659077995,0.13267362583519693
2898,Data2898,0.10474058436801437,0.45403882132034246
2899,Data2899,0.9154635697816431,0.7849367942364067
2900,Data2900,0.045669237703117704,0.01193046184803126
2901,Data2901,0.6170428090848898,0.32151246156316926
2902,Data2902,0.5710860013207789,0.40472211697400584
2903,Data2903,0.24495148188051774,0.5620630785373426
2904,Data2904,0.09222480182657344,0.6867397214830849
2905,Data2905,0.46674450973476567,0.33888364743189336
2906,Data2906,0.7390571256152594,0.8850119296796718
2907,Data2907,0.5990913356900539,0.005484052761034253
2908,Data2908,0.9192084023399691,0.19886983260139657
2909,Data2909,0.7286702289694221,0.3071944049899854
2910,Data2910,0.6691115663943679,0.5119027347512096
2911,Data2911,0.26178964928145787,0.8096252756356946
2912,Data2912,0.6878094784877381,0.1625895323641504
2913,Data2913,0.8444176357781699,0.464602860621226
2914,Data2914,0.7416686988749892,0.19433915483976438
2915,Data2915,0.9077768326921315,0.3082385249890285
2916,Data2916,0.20736957709341375,0.11133822404928051
2917,Data2917,0.1893889361442329,0.7320814404616311
2918,Data2918,0.8808883924931865,0.5035170791754454
2919,Data2919,0.45542944527869766,0.24584139770556568
2920,Data2920,0.8217892809578742,0.7721106159746942
2921,Data2921,0.307479599189716,0.15895909931915808
2922,Data2922,0.9249952321633973,0.5867032006922196
2923,Data2923,0.3952394695248128,0.14833887698122072
2924,Data2924,0.11630867262938682,0.6353123514087636
2925,Data2925,0.576492256120183,0.25084904227203386
2926,Data2926,0.5533042398674659,0.6909784646274585
2927,Data2927,0.5665868515948034,0.42173353486429177
2928,Data2928,0.9798174245803316,0.011493160552882187
2929,Data2929,0.40193186766033717,0.43386770727731205
2930,Data2930,0.43010455454948493,0.6133122819185425
2931,Data2931,0.6054713987366828,0.5578301328265717
2932,Data2932,0.8078512214983798,0.016363607470171404
2933,Data2933,0.28683857232197174,0.15905163021274293
2934,Data2934,0.4755574426107415,0.643373664089642
2935,Data2935,0.5358605445959076,0.07584120639739389
2936,Data2936,0.881430181043912,0.1755020002980371
2937,Data2937,0.37531424414045456,0.40087838536665577
2938,Data2938,0.4237643742744225,0.8154851718261853
2939,Data2939,0.22730903529052582,0.07879980638622064
2940,Data2940,0.20689600113319506,0.5901571725402134
2941,Data2941,0.3173993882877503,0.5537975596972651
2942,Data2942,0.07816208200675778,0.536126362921353
2943,Data2943,0.6915066971317874,0.5536854835376962
2944,Data2944,0.35190373106710027,0.8555540539532791
2945,Data2945,0.5529560977244423,0.9806784977684846
2946,Data2946,0.9244004182206436,0.9033927882543017
2947,Data2947,0.44041091253557685,0.7941700542232203
2948,Data2948,0.062724782806173,0.17310761216341697
2949,Data2949,0.3622137812551439,0.7170805000121777
2950,Data2950,0.010859280247911496,0.28481664778975213
2951,Data2951,0.37861970423841773,0.5748892265623865
2952,Data2952,0.6980169977554493,0.3479519866708507
2953,Data2953,0.2806337661293705,0.08525233788379782
2954,Data2954,0.2569610829079595,0.969955788557993
2955,Data2955,0.9526416892849566,0.9561461998952441
2956,Data2956,0.7642184226127332,0.6131906273457297
2957,Data2957,0.7257488522529114,0.22176682071541243
2958,Data2958,0.5994348603943948,0.9641568064276494
2959,Data2959,0.5297194660023528,0.8479538608911131
2960,Data2960,0.08772085551288977,0.4722740579072213
2961,Data2961,0.9336343607360296,0.7726969276557765
2962,Data2962,0.6366881574324393,0.2398986728599457
2963,Data2963,0.22886234525119287,0.7123214433457519
2964,Data2964,0.4089792274260007,9.110988413199017E-4
2965,Data2965,0.5526666867883016,0.26023963438221887
2966,Data2966,0.6814432310130043,0.012123445668935307
2967,Data2967,0.6767447880026772,0.03269214829273481
2968,Data2968,0.4337135878470936,0.2999202671066823
2969,Data2969,0.49222571342191124,0.8746938809187843
2970,Data2970,0.3817937003044408,0.853959792072432
2971,Data2971,0.4111268405113122,0.42943785225116193
2972,Data2972,0.6263593797556819,0.040427254139223545
2973,Data2973,0.8739973716446917,0.6956986388820401
2974,Data2974,0.32083754764968375,0.7192458905086959
2975,Data2975,0.9044529365834328,0.5503172586745274
2976,Data2976,0.2809225866183117,0.2928148195251725
2977,Data2977,0.1835325322413749,0.5966375915442134
2978,Data2978,0.255043450165405,0.18825796849483067
2979,Data2979,0.430284844120729,0.1148036129722858
2980,Data2980,0.6543959207000901,0.08083136693176951
2981,Data2981,0.9697184030656347,0.33611648189261956
2982,Data2982,0.9015059797724427,0.5030506332200126
2983,Data2983,0.24522571403496862,0.7411882840148802
2984,Data2984,0.19789225547878275,0.3522646365228542
2985,Data2985,0.6898189671186721,0.5904196197233033
2986,Data2986,0.434246271194512,0.20881515529196104
2987,Data2987,0.8089907628439295,0.4353665336594479
2988,Data2988,0.17065167259312997,0.30758634086427117
2989,Data2989,0.5477402553573152,0.9308513719798545
2990,Data2990,0.09971444826310427,0.46766225721054056
2991,Data2991,0.015281465088347157,0.8702116505470963
2992,Data2992,0.17207819945909897,0.2779743946131765
2993,Data2993,0.4231772651788669,0.9998694626514494
2994,Data2994,0.6116498343708756,0.3612353062165853
2995,Data2995,0.6561190178478891,0.8344437026537399
2996,Data2996,0.37696266013978674,0.5941187959641742
2997,Data2997,0.2392982216681253,0.38991577978120584
2998,Data2998,0.2354554385771065,0.7485604705404164
2999,Data2999,0.5922935735163525,0.4798991369994553
3000,Data3000,0.5090477230532712,0.13721751957372053
3001,Data3001,0.3666227764869704,0.9788513743378744
3002,Data3002,0.7222427357569523,0.4955397461487214
3003,Data3003,0.35258556190764,0.2461075629547319
3004,Data3004,0.8380915904558653,0.5135684118805002
3005,Data3005,0.9107504747912948,0.725901549667629
3006,Data3006,0.5027031801440043,0.1424934800694948
3007,Data3007,0.1344150688614888,0.5910818953945098
3008,Data3008,0.7355864207356563,0.044163739115855916
3009,Data3009,0.9815951835354195,0.18201759961910957
3010,Data3010,0.8009626569223935,0.3261584389547383
3011,Data3011,0.42857577868502195,0.9072281270831588
3012,Data3012,0.5742877719915879,0.010693311866750044
3013,Data3013,0.29178251935392896,0.2185611760148658
3014,Data3014,0.5785749908429934,0.5225475348705583
3015,Data3015,0.7407095891601293,0.2512808990907087
3016,Data3016,0.006711254790517596,0.8493625906161794
3017,Data3017,0.6818658725235163,0.7282177765071293
3018,Data3018,0.4688109325867893,0.927077845570229
3019,Data3019,0.1321783244963599,0.7671713844926441
3020,Data3020,0.9077530178536352,0.2339319419926822
3021,Data3021,0.4200176703140067,0.3020453707439682
3022,Data3022,0.11139885360868163,0.5383727655683723
3023,Data3023,0.5529884984971402,0.9307334231855766
3024,Data3024,0.5165895914629968,0.23938338309863427
3025,Data3025,0.3738518264084334,0.13656460372968404
3026,Data3026,0.5478732498098227,0.7621447986119567
3027,Data3027,0.1894255905719041,0.9951542070042682
3028,Data3028,0.5630141221214989,0.027620991099550185
3029,Data3029,0.40203398244843125,0.6747967954711838
3030,Data3030,0.5876874263327864,0.1015652376481978
3031,Data3031,0.299054256248526,0.2660760564693494
3032,Data3032,0.4133647244227192,0.7466113079935098
3033,Data3033,0.5633354362307619,0.7351557958145751
3034,Data3034,0.3052466798945098,0.7505267287949993
3035,Data3035,0.25574013760651904,0.08525513386578876
3036,Data3036,0.5212013652657601,0.584369776181893
3037,Data3037,0.9907872955560063,0.1321002339386841
3038,Data3038,0.0780180305763375,0.15620534539363196
3039,Data3039,0.7773502093754513,0.6516837010366815
3040,Data3040,0.7178876098685507,0.1691998402343473
3041,Data3041,0.5285908193104659,0.04245221395916188
3042,Data3042,0.8258729163436564,0.8673281313963829
3043,Data3043,0.5587874676800725,0.05908177404299553
3044,Data3044,0.12823329453745425,0.7575906238093012
3045,Data3045,0.47944058163985526,0.6212887651418819
3046,Data3046,0.3618190884789676,0.2345523750904236
3047,Data3047,0.7830163681853831,0.17866493953603624
3048,Data3048,0.7463546419111522,0.9011794669456598
3049,Data3049,0.05991623453131267,0.6213123291472933
3050,Data3050,0.014277830628239063,0.779363220611143
3051,Data3051,0.2327351558992642,0.2660941626415235
3052,Data3052,0.9569078016802648,0.5341857914805413
3053,Data3053,0.4115995866186991,0.019606421441075383
3054,Data3054,0.9310628066996105,0.2978952598480037
3055,Data3055,0.9753515902434478,0.4215137924085006
3056,Data3056,0.5368520866315211,0.6727223786430135
3057,Data3057,0.26557284058293573,0.9056828759526334
3058,Data3058,0.72521708499739,0.016084958065325172
3059,Data3059,0.8439180064847697,0.28158460045034805
3060,Data3060,0.9228994756138033,0.16739031051185127
3061,Data3061,0.6079546101048035,0.1347268473696802
3062,Data3062,0.37286393602525525,0.3625597421055704
3063,Data3063,0.18668206067529358,0.5724173212236411
3064,Data3064,0.7798062434929466,0.20056381584946859
3065,Data3065,0.9441296555995029,0.49994576408360625
3066,Data3066,0.5232283313212097,0.1756702245179278
3067,Data3067,0.6079096728879523,0.40231359662735244
3068,Data3068,0.1546631481315892,0.46977139865991524
3069,Data3069,0.009328684018914624,0.42792851793259534
3070,Data3070,0.630984956825045,0.41107169795356735
3071,Data3071,0.6726358825969446,0.4232200094349745
3072,Data3072,0.7523403995394012,0.24857933352089778
3073,Data3073,0.02321475544788909,0.4509212700216997
3074,Data3074,0.5710892583589255,0.666261246510497
3075,Data3075,0.7980004364633405,0.23980208589031993
3076,Data3076,0.11724369966895576,0.7663839134882986
3077,Data3077,0.8361318445683794,0.9599259128976732
3078,Data3078,0.6462474891840412,0.08847666052345837
3079,Data3079,0.8038239639361601,0.6950439147266745
3080,Data3080,0.7565375705519916,0.5985185271725688
3081,Data3081,0.5646727628194204,0.9925275013025515
3082,Data3082,0.147182284664522,0.48236334501959743
3083,Data3083,0.8450811809497728,0.9112799723674152
3084,Data3084,0.4899921027891381,0.008082122148824422
3085,Data3085,0.5642217285564483,0.059357101565710835
3086,Data3086,0.8758498606614323,0.6838157138091532
3087,Data3087,0.6989272826016852,0.2155654050647975
3088,Data3088,0.5616097369686218,0.430894870529701
3089,Data3089,0.8361286047734459,0.26309596207646047
3090,Data3090,0.2917651595223635,0.5163988794522892
3091,Data3091,0.6289337639258862,0.3282907989414795
3092,Data3092,0.29818778534393287,0.5449877503249868
3093,Data3093,0.21717050147334283,0.2139275666556094
3094,Data3094,0.19159104774002034,0.8967575259520842
3095,Data3095,0.29919015002078586,0.4439479494618068
3096,Data3096,0.3499734181046795,0.616031880768834
3097,Data3097,0.9489574269740293,0.49534358502677345
3098,Data3098,0.0821480456075151,0.9054174391386766
3099,Data3099,0.46092744996382207,0.08295274325381496
3100,Data3100,0.7985671568467347,0.06011419857869471
3101,Data3101,0.47493784169760334,0.6842102002494739
3102,Data3102,0.6570007152955052,0.8893867082544519
3103,Data3103,0.3843200169374468,0.8434313136316819
3104,Data3104,0.6672311450904879,0.41526548469013835
3105,Data3105,0.5626607912796308,0.1790008496665375
3106,Data3106,0.036776777896956214,0.9129622748709447
3107,Data3107,0.2581217705595975,0.43187593291687787
3108,Data3108,0.6187584396189815,0.16314709746369727
3109,Data3109,0.09895036078732944,0.34010168786449424
3110,Data3110,0.6833756446582098,0.12314840306308639
3111,Data3111,0.029793247776529697,0.6015767954571642
3112,Data3112,0.8760595850341643,0.09230268267821595
3113,Data3113,0.15564925354332537,0.696096203080255
3114,Data3114,0.14822226157878582,0.84609311204992
3115,Data3115,0.4087755351686615,0.8777358489678824
3116,Data3116,0.6506227376547835,0.1443810747458235
3117,Data3117,0.17358721399215227,0.21993493047431634
3118,Data3118,0.06472242360737546,0.4809490632710285
3119,Data3119,0.005567407466275931,0.1981689845568788
3120,Data3120,0.6140035937035676,0.9347365030008089
3121,Data3121,0.3624310012485936,0.9288967756601599
3122,Data3122,0.04507637403786724,0.5075649207560556
3123,Data3123,0.8292620902041827,0.8485030485313122
3124,Data3124,0.19750132085199446,0.3888127272794527
3125,Data3125,0.6640718339307142,0.3122479887676435
3126,Data3126,0.3916061822311909,0.1744135798990165
3127,Data3127,0.6161995466290886,0.3207734722576244
3128,Data3128,0.7551767704220409,0.18571698567509665
3129,Data3129,0.8772068117510055,0.3405052651771462
3130,Data3130,0.7827538568278514,0.6831633356488418
3131,Data3131,0.7123908930532943,0.9743292439432456
3132,Data3132,0.8753692512695939,0.9503899838047325
3133,Data3133,0.7907701972155877,0.06020902065284617
3134,Data3134,0.34390585894029235,0.9362986012946911
3135,Data3135,0.48237093962601496,0.6279511005677005
3136,Data3136,0.37586809049485426,0.3857787248928046
3137,Data3137,0.4238713236752151,0.0281131307473792
3138,Data3138,0.7632006521149953,0.16419594338367427
3139,Data3139,0.4671352744514262,0.4620894775671701
3140,Data3140,0.7678951353445447,0.7864175382905788
3141,Data3141,0.7198949758251222,0.08869760688934991
3142,Data3142,0.3624754527423534,0.9980621259059017
3143,Data3143,0.7638179699811214,0.8601282211600483
3144,Data3144,0.22405477162854048,0.6248244708152215
3145,Data3145,0.2924205246097209,0.24891001473820407
3146,Data3146,0.2835082738118434,0.8051400708455353
3147,Data3147,0.3497664413687883,0.06758056366464216
3148,Data3148,0.335407203233801,0.15211859969261576
3149,Data3149,0.07061632573085863,0.6540423530870951
3150,Data3150,0.19971174606550035,0.3525892717705683
3151,Data3151,0.32366928984563326,0.7981233443448159
3152,Data3152,0.1928216500146075,0.2042649770026439
3153,Data3153,0.9417653880441643,0.9186493851627688
3154,Data3154,0.21343471258966984,0.11644667931871322
3155,Data3155,0.2863938470688754,0.1653759388818229
3156,Data3156,0.5777656184239192,0.6553530251812832
3157,Data3157,0.7385785900741952,0.31641462651303465
3158,Data3158,0.8490281628544295,0.8020744387899355
3159,Data3159,0.33418923115009624,0.5693300364703175
3160,Data3160,0.2976864178771126,0.2093151903357927
3161,Data3161,0.16895189051716597,0.5828705103220737
3162,Data3162,0.3018313606796236,0.8925006551652039
3163,Data3163,0.38691159306286615,0.4163365562734407
3164,Data3164,0.9511411144658196,0.47149145686049954
3165,Data3165,0.5358234607846853,0.3348786288703467
3166,Data3166,0.35323482899444925,0.29105958811373644
3167,Data3167,0.8239274311916569,0.8015559539936757
3168,Data3168,0.65783146009158,0.49144662696701114
3169,Data3169,0.3447872823148289,0.3607765943310909
3170,Data3170,0.6119762172328936,0.3747372213403143
3171,Data3171,0.6503513621488177,0.5327781581403073
3172,Data3172,0.5386996831632169,0.21844593136345858
3173,Data3173,0.14711929316616634,0.28509766348933263
3174,Data3174,0.9918250809326077,0.02462883980294306
3175,Data3175,0.6662748142174942,0.12451830479379189
3176,Data3176,0.9812417012793941,0.5609960013564679
3177,Data3177,0.21587244035655628,0.3617692448923091
3178,Data3178,0.5858135008997684,0.4499145815041733
3179,Data3179,0.36164135354443094,0.6412947414158722
3180,Data3180,0.9751937537989739,0.9918566121482717
3181,Data3181,0.9026967150117476,0.3996967682933512
3182,Data3182,0.34716793820816694,0.8717593068137164
3183,Data3183,0.5094256533329196,0.5189953418458725
3184,Data3184,0.05374885825843867,0.8899301605474316
3185,Data3185,0.7730407130501141,0.07463907215102727
3186,Data3186,0.23709931945029705,0.3835429978948297
3187,Data3187,0.6797715553895161,0.7432383422616867
3188,Data3188,0.6254594089139635,0.06043478605448682
